,GEOID,GEO.display-label,tot_educ,educ_0,educ_1,educ_2,educ_3,educ_4,educ_5,educ_6,educ_7,educ_8,educ_9,educ_10,educ_11,educ_12,educ_13,educ_13.5,educ_14,educ_14.5,educ_15,educ_16,educ_18,educ_20,educ_23,reduc_0,reduc_1,reduc_2,reduc_3,reduc_4,reduc_5,reduc_6,reduc_7,reduc_8,reduc_9,reduc_10,reduc_11,reduc_12,reduc_13,reduc_13.5,reduc_14,reduc_14.5,reduc_15,reduc_16,reduc_18,reduc_20,reduc_23,NTACode
977,36047088000,"Census Tract 880, Kings County, New York",2155,52,0,0,0,10,0,0,12,33,86,56,14,17,17,70,627,32,420,239,301,169,0,0.0241299303944,0.0,0.0,0.0,0.0046403712297,0.0,0.0,0.00556844547564,0.015313225058,0.0399071925754,0.0259860788863,0.00649651972158,0.00788863109049,0.00788863109049,0.0324825986079,0.290951276102,0.014849187935,0.194895591647,0.11090487239,0.139675174014,0.0784222737819,0.0,BK60
978,36047088200,"Census Tract 882, Kings County, New York",4442,48,0,0,0,18,0,19,31,51,16,71,102,61,69,175,1936,158,718,354,538,77,0,0.0108059432688,0.0,0.0,0.0,0.0040522287258,0.0,0.0042773525439,0.0069788383611,0.0114813147231,0.0036019810896,0.0159837910851,0.0229626294462,0.0137325529041,0.0155335434489,0.0393966681675,0.435839711842,0.0355695632598,0.161638901396,0.0796938316074,0.121116614138,0.0173345339937,0.0,BK96
979,36047088400,"Census Tract 884, Kings County, New York",3095,26,0,0,0,0,26,0,53,50,46,37,42,62,190,155,1082,173,629,228,221,75,0,0.00840064620355,0.0,0.0,0.0,0.0,0.00840064620355,0.0,0.0171243941842,0.016155088853,0.0148626817447,0.0119547657512,0.0135702746365,0.0200323101777,0.0613893376414,0.0500807754443,0.349596122779,0.0558966074313,0.203231017771,0.0736672051696,0.0714054927302,0.0242326332795,0.0,BK96
980,36047088600,"Census Tract 886, Kings County, New York",2894,26,0,11,0,0,0,0,71,49,13,35,95,86,116,116,1125,158,447,230,187,129,0,0.00898410504492,0.0,0.003800967519,0.0,0.0,0.0,0.0,0.0245335176227,0.0169315825847,0.00449205252246,0.0120939875605,0.0328265376641,0.0297166551486,0.0400829302004,0.0400829302004,0.388735314444,0.054595715273,0.154457498272,0.0794747753974,0.0646164478231,0.0445749827229,0.0,BK96
981,36047088800,"Census Tract 888, Kings County, New York",2647,44,0,0,0,0,12,13,24,30,110,66,81,24,76,137,927,86,337,261,324,95,0,0.0166225916131,0.0,0.0,0.0,0.0,0.00453343407631,0.00491122024934,0.00906686815263,0.0113335851908,0.0415564790329,0.0249338874197,0.0306006800151,0.00906686815263,0.02871174915,0.0517567057046,0.350207782395,0.0324896108802,0.12731394031,0.0986021911598,0.12240272006,0.0358896864375,0.0,BK96
982,36047089000,"Census Tract 890, Kings County, New York",4500,287,62,0,0,11,12,0,10,104,71,56,48,81,190,297,1804,132,741,204,325,65,0,0.0637777777778,0.0137777777778,0.0,0.0,0.00244444444444,0.00266666666667,0.0,0.00222222222222,0.0231111111111,0.0157777777778,0.0124444444444,0.0106666666667,0.018,0.0422222222222,0.066,0.400888888889,0.0293333333333,0.164666666667,0.0453333333333,0.0722222222222,0.0144444444444,0.0,BK96
983,36047089200,"Census Tract 892, Kings County, New York",2327,12,0,0,0,0,0,0,0,125,68,99,99,18,117,89,980,70,361,80,182,27,0,0.00515685431887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0537172324882,0.0292221744736,0.0425440481306,0.0425440481306,0.0077352814783,0.0502793296089,0.0382466695316,0.421143102707,0.0300816501934,0.155135367426,0.0343790287924,0.0782122905028,0.0116029222174,0.0,BK81
984,36047089400,"Census Tract 894, Kings County, New York",2381,39,0,0,0,0,0,0,26,14,16,18,6,99,88,69,978,115,387,171,277,78,0,0.0163796724066,0.0,0.0,0.0,0.0,0.0,0.0,0.0109197816044,0.00587988240235,0.00671986560269,0.00755984880302,0.00251994960101,0.0415791684166,0.0369592608148,0.0289794204116,0.410751784964,0.0482990340193,0.162536749265,0.0718185636287,0.116337673247,0.0327593448131,0.0,BK81
985,36047089600,"Census Tract 896, Kings County, New York",1793,28,0,0,0,0,0,0,0,38,15,21,13,55,29,105,845,35,262,83,112,113,39,0.0156162855549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021193530396,0.00836586726157,0.0117122141662,0.00725041829336,0.0306748466258,0.016174010039,0.058561070831,0.471277189069,0.0195203569437,0.146123814835,0.0462911321807,0.0624651422197,0.0630228667038,0.0217512548801,BK81
986,36047089800,"Census Tract 898, Kings County, New York",1222,13,0,0,0,0,0,0,15,13,11,24,36,0,18,54,518,14,237,157,51,61,0,0.0106382978723,0.0,0.0,0.0,0.0,0.0,0.0,0.0122749590835,0.0106382978723,0.00900163666121,0.0196399345336,0.0294599018003,0.0,0.0147299509002,0.0441898527005,0.423895253682,0.0114566284779,0.193944353519,0.128477905074,0.0417348608838,0.0499181669394,0.0,BK81
987,36047090000,"Census Tract 900, Kings County, New York",3068,54,0,0,0,31,7,27,55,43,83,82,44,69,105,89,1097,121,645,265,168,83,0,0.0176010430248,0.0,0.0,0.0,0.0101043024772,0.0022816166884,0.00880052151239,0.017926988266,0.0140156453716,0.0270534550196,0.0267275097784,0.0143415906128,0.0224902216428,0.0342242503259,0.0290091264668,0.357561929596,0.0394393741851,0.210234680574,0.0863754889179,0.0547588005215,0.0270534550196,0.0,BK81
988,36047090200,"Census Tract 902, Kings County, New York",2167,46,0,0,0,0,0,2,0,64,46,23,133,56,214,124,771,80,315,142,97,54,0,0.021227503461,0.0,0.0,0.0,0.0,0.0,0.000922934933087,0.0,0.0295339178588,0.021227503461,0.0106137517305,0.0613751730503,0.0258421781264,0.0987540378403,0.0572219658514,0.355791416705,0.0369173973235,0.145362251961,0.0655283802492,0.0447623442547,0.0249192431934,0.0,BK81
989,36047090600,"Census Tract 906, Kings County, New York",2319,74,0,0,0,0,34,0,8,52,66,79,126,97,193,135,685,145,190,172,231,32,0,0.0319103061665,0.0,0.0,0.0,0.0,0.0146614920224,0.0,0.00344976282881,0.0224234583872,0.0284605433376,0.0340664079345,0.0543337645537,0.0418283742993,0.0832255282449,0.0582147477361,0.295385942216,0.0625269512721,0.0819318671841,0.0741699008193,0.0996119016818,0.0137990513152,0.0,BK81
990,36047090800,"Census Tract 908, Kings County, New York",2457,23,0,0,11,20,0,0,26,45,13,21,107,104,307,72,1195,53,269,93,34,64,0,0.00936100936101,0.0,0.0,0.004477004477,0.00814000814001,0.0,0.0,0.010582010582,0.018315018315,0.00529100529101,0.00854700854701,0.043549043549,0.042328042328,0.124949124949,0.029304029304,0.486365486365,0.021571021571,0.109483109483,0.037851037851,0.013838013838,0.026048026048,0.0,BK81
991,36047091000,"Census Tract 910, Kings County, New York",3234,136,0,48,0,11,0,16,0,129,16,235,171,137,190,58,1138,183,401,274,76,15,0,0.0420531849103,0.0,0.0148423005566,0.0,0.00340136054422,0.0,0.00494743351886,0.0,0.0398886827458,0.00494743351886,0.0726654298083,0.0528756957328,0.0423623995053,0.0587507730365,0.0179344465059,0.351886209029,0.056586270872,0.123995052566,0.0847247990105,0.0235003092146,0.00463821892393,0.0,BK81
992,36047091200,"Census Tract 912, Kings County, New York",3060,162,0,0,0,47,49,0,37,98,91,47,12,133,148,219,1092,171,363,192,158,30,11,0.0529411764706,0.0,0.0,0.0,0.0153594771242,0.0160130718954,0.0,0.012091503268,0.0320261437908,0.0297385620915,0.0153594771242,0.00392156862745,0.0434640522876,0.0483660130719,0.071568627451,0.356862745098,0.0558823529412,0.11862745098,0.0627450980392,0.0516339869281,0.00980392156863,0.00359477124183,BK81
993,36047091600,"Census Tract 916, Kings County, New York",2436,55,22,0,0,0,27,0,47,53,16,25,83,105,55,204,1025,44,407,119,105,44,0,0.0225779967159,0.00903119868637,0.0,0.0,0.0,0.0110837438424,0.0,0.0192939244663,0.0217569786535,0.00656814449918,0.01026272578,0.0340722495895,0.0431034482759,0.0225779967159,0.0837438423645,0.420771756979,0.0180623973727,0.167077175698,0.0488505747126,0.0431034482759,0.0180623973727,0.0,BK81
994,36047091800,"Census Tract 918, Kings County, New York",1773,57,0,0,0,17,42,5,14,55,7,49,8,42,122,53,589,50,318,124,147,74,0,0.0321489001692,0.0,0.0,0.0,0.00958826847152,0.0236886632826,0.00282007896221,0.00789622109419,0.0310208685843,0.0039481105471,0.0276367738297,0.00451212633954,0.0236886632826,0.0688099266779,0.0298928369994,0.332205301748,0.0282007896221,0.179357021997,0.0699379582628,0.082910321489,0.0417371686407,0.0,BK81
995,36047092000,"Census Tract 920, Kings County, New York",1961,36,0,0,0,0,0,0,60,9,0,0,63,43,142,102,548,153,219,119,297,170,0,0.0183579806221,0.0,0.0,0.0,0.0,0.0,0.0,0.0305966343702,0.00458949515553,0.0,0.0,0.0321264660887,0.0219275879653,0.0724120346762,0.0520142784294,0.279449260581,0.0780214176441,0.111677715451,0.0606833248343,0.151453340133,0.086690464049,0.0,BK81
996,36047092200,"Census Tract 922, Kings County, New York",1967,9,29,0,0,0,0,0,0,35,17,63,0,28,80,150,662,70,257,194,325,48,0,0.0045754956787,0.0147432638536,0.0,0.0,0.0,0.0,0.0,0.0,0.017793594306,0.00864260294865,0.0320284697509,0.0,0.0142348754448,0.0406710726995,0.0762582613116,0.336553126589,0.0355871886121,0.130655821047,0.0986273512964,0.165226232842,0.0244026436197,0.0,BK81
997,36047092400,"Census Tract 924, Kings County, New York",1889,34,0,0,0,0,0,0,0,21,0,58,8,49,59,136,694,104,344,130,217,35,0,0.0179989412388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111169931181,0.0,0.0307040762308,0.00423504499735,0.0259396506088,0.0312334568555,0.071995764955,0.36739015352,0.0550555849656,0.182106934886,0.068819481207,0.114875595553,0.0185283218634,0.0,BK81
998,36047092800,"Census Tract 928, Kings County, New York",1834,1,0,0,15,0,0,0,0,9,20,50,14,18,60,42,489,89,218,211,374,210,14,0.000545256270447,0.0,0.0,0.00817884405671,0.0,0.0,0.0,0.0,0.00490730643402,0.0109051254089,0.0272628135224,0.00763358778626,0.00981461286805,0.0327153762268,0.0229007633588,0.266630316249,0.0485278080698,0.118865866957,0.115049073064,0.203925845147,0.114503816794,0.00763358778626,BK96
999,36047093000,"Census Tract 930, Kings County, New York",1875,11,38,0,0,0,0,0,32,25,0,12,0,36,61,56,701,58,178,170,323,174,0,0.00586666666667,0.0202666666667,0.0,0.0,0.0,0.0,0.0,0.0170666666667,0.0133333333333,0.0,0.0064,0.0,0.0192,0.0325333333333,0.0298666666667,0.373866666667,0.0309333333333,0.0949333333333,0.0906666666667,0.172266666667,0.0928,0.0,BK96
1000,36047093200,"Census Tract 932, Kings County, New York",985,13,0,0,0,0,0,7,0,0,0,8,0,0,12,48,384,28,145,151,141,48,0,0.0131979695431,0.0,0.0,0.0,0.0,0.0,0.00710659898477,0.0,0.0,0.0,0.00812182741117,0.0,0.0,0.0121827411168,0.048730964467,0.389847715736,0.0284263959391,0.147208121827,0.153299492386,0.143147208122,0.048730964467,0.0,BK91
1001,36047093400,"Census Tract 934, Kings County, New York",1903,29,12,0,0,0,0,6,29,6,0,0,7,8,21,99,524,74,399,176,342,171,0,0.015239096164,0.00630583289543,0.0,0.0,0.0,0.0,0.00315291644771,0.015239096164,0.00315291644771,0.0,0.0,0.00367840252233,0.00420388859695,0.011035207567,0.0520231213873,0.2753547031,0.0388859695218,0.209668943773,0.0924855491329,0.17971623752,0.0898581187599,0.0,BK96
1002,36047093600,"Census Tract 936, Kings County, New York",1277,32,0,0,0,0,0,0,0,11,0,9,19,5,5,33,332,74,206,138,269,136,8,0.0250587314017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00861393891934,0.0,0.00704776820673,0.0148786217698,0.00391542678152,0.00391542678152,0.025841816758,0.259984338293,0.0579483163665,0.161315583399,0.10806577917,0.210649960846,0.106499608457,0.00626468285043,BK96
1003,36047093800,"Census Tract 938, Kings County, New York",1509,52,0,0,0,0,0,0,27,78,6,22,14,17,51,44,557,73,262,170,99,37,0,0.0344599072233,0.0,0.0,0.0,0.0,0.0,0.0,0.0178926441352,0.051689860835,0.00397614314115,0.0145791915176,0.00927766732936,0.0112657388999,0.0337972166998,0.0291583830351,0.369118621604,0.0483764082174,0.173624917164,0.112657388999,0.065606361829,0.0245195493704,0.0,BK96
1004,36047094401,"Census Tract 944.01, Kings County, New York",2569,37,0,0,0,12,29,0,0,0,43,0,72,19,32,82,899,109,459,203,417,156,0,0.0144024912417,0.0,0.0,0.0,0.00467107824056,0.0112884390814,0.0,0.0,0.0,0.016738030362,0.0,0.0280264694434,0.00739587388089,0.0124562086415,0.0319190346438,0.349941611522,0.0424289606851,0.178668742701,0.0790190735695,0.162319968859,0.0607240171273,0.0,BK58
1005,36047094402,"Census Tract 944.02, Kings County, New York",1634,36,0,0,0,0,26,0,13,29,21,24,100,21,19,46,565,178,294,165,75,22,0,0.0220318237454,0.0,0.0,0.0,0.0,0.015911872705,0.0,0.00795593635251,0.0177478580171,0.0128518971848,0.0146878824969,0.0611995104039,0.0128518971848,0.0116279069767,0.0281517747858,0.345777233782,0.108935128519,0.179926560588,0.100979192166,0.0458996328029,0.0134638922889,0.0,BK58
1006,36047094600,"Census Tract 946, Kings County, New York",1471,30,0,0,0,0,0,0,32,7,0,25,9,9,1,24,393,66,317,219,170,161,8,0.0203942895989,0.0,0.0,0.0,0.0,0.0,0.0,0.0217539089055,0.00475866757308,0.0,0.0169952413324,0.00611828687967,0.00611828687967,0.000679809653297,0.0163154316791,0.267165193746,0.0448674371176,0.215499660095,0.148878314072,0.115567641061,0.109449354181,0.00543847722638,BK96
1007,36047095000,"Census Tract 950, Kings County, New York",2139,71,0,0,0,0,0,0,27,46,55,18,6,37,41,33,758,71,253,238,359,121,5,0.0331930808789,0.0,0.0,0.0,0.0,0.0,0.0,0.0126227208976,0.0215053763441,0.0257129499766,0.00841514726508,0.00280504908836,0.0172978027115,0.0191678354371,0.015427769986,0.354371201496,0.0331930808789,0.118279569892,0.111266947172,0.16783543712,0.0565684899486,0.00233754090697,BK50
1008,36047095400,"Census Tract 954, Kings County, New York",2927,94,0,0,0,0,18,11,26,109,18,44,16,95,70,60,834,65,501,387,374,205,0,0.0321147933037,0.0,0.0,0.0,0.0,0.00614964127093,0.00375811411001,0.00888281516912,0.0372394943628,0.00614964127093,0.01503245644,0.00546634779638,0.032456440041,0.0239152716092,0.0204988042364,0.284933378886,0.0222070379228,0.171165015374,0.132217287325,0.12777587974,0.0700375811411,0.0,BK50
1009,36047095600,"Census Tract 956, Kings County, New York",3005,51,0,0,0,0,0,0,30,118,48,48,58,51,100,85,873,87,538,236,503,179,0,0.0169717138103,0.0,0.0,0.0,0.0,0.0,0.0,0.00998336106489,0.0392678868552,0.0159733777038,0.0159733777038,0.0193011647255,0.0169717138103,0.0332778702163,0.0282861896839,0.290515806988,0.0289517470882,0.179034941764,0.0785357737105,0.167387687188,0.0595673876872,0.0,BK50
1010,36047095800,"Census Tract 958, Kings County, New York",2635,43,0,0,0,0,16,0,0,61,30,49,20,75,12,88,879,95,461,273,395,138,0,0.0163187855787,0.0,0.0,0.0,0.0,0.00607210626186,0.0,0.0,0.0231499051233,0.011385199241,0.0185958254269,0.00759013282732,0.0284629981025,0.00455407969639,0.0333965844402,0.333586337761,0.0360531309298,0.17495256167,0.103605313093,0.14990512334,0.0523719165085,0.0,BK50
1011,36047096000,"Census Tract 960, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,BK50
1012,36047096200,"Census Tract 962, Kings County, New York",1083,17,0,0,0,0,0,0,0,47,12,29,11,21,0,71,278,0,118,150,221,108,0,0.0156971375808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0433979686057,0.01108033241,0.0267774699908,0.0101569713758,0.0193905817175,0.0,0.0655586334257,0.256694367498,0.0,0.108956602031,0.138504155125,0.20406278855,0.0997229916898,0.0,BK50
1013,36047096400,"Census Tract 964, Kings County, New York",1550,34,0,0,0,0,0,0,12,0,0,6,23,11,64,53,441,22,253,94,339,198,0,0.021935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.00774193548387,0.0,0.0,0.00387096774194,0.0148387096774,0.00709677419355,0.0412903225806,0.0341935483871,0.284516129032,0.0141935483871,0.163225806452,0.0606451612903,0.218709677419,0.127741935484,0.0,BK50
1014,36047096600,"Census Tract 966, Kings County, New York",1516,63,0,0,0,0,10,0,1,1,20,0,14,10,15,69,474,95,216,156,272,91,9,0.0415567282322,0.0,0.0,0.0,0.0,0.0065963060686,0.0,0.00065963060686,0.00065963060686,0.0131926121372,0.0,0.00923482849604,0.0065963060686,0.0098944591029,0.0455145118734,0.312664907652,0.0626649076517,0.142480211082,0.10290237467,0.179419525066,0.0600263852243,0.00593667546174,BK50
1015,36047096800,"Census Tract 968, Kings County, New York",1060,11,0,0,0,0,11,13,0,0,0,23,0,13,46,38,407,0,188,86,177,47,0,0.0103773584906,0.0,0.0,0.0,0.0,0.0103773584906,0.0122641509434,0.0,0.0,0.0,0.0216981132075,0.0,0.0122641509434,0.0433962264151,0.0358490566038,0.383962264151,0.0,0.177358490566,0.0811320754717,0.166981132075,0.0443396226415,0.0,BK50
1016,36047097000,"Census Tract 970, Kings County, New York",1267,27,0,0,0,0,0,0,0,0,9,21,0,16,8,29,303,70,257,203,152,172,0,0.0213101815312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00710339384373,0.0165745856354,0.0,0.0126282557222,0.00631412786109,0.0228887134964,0.239147592739,0.0552486187845,0.202841357537,0.160220994475,0.119968429361,0.135753749013,0.0,BK50
1017,36047097400,"Census Tract 974, Kings County, New York",2377,104,0,0,0,0,32,0,18,30,16,93,82,86,142,84,796,67,208,173,325,119,2,0.0437526293647,0.0,0.0,0.0,0.0,0.0134623474968,0.0,0.00757257046698,0.0126209507783,0.00673117374842,0.0391249474127,0.0344972654607,0.0361800588978,0.0597391670172,0.0353386621792,0.334875893984,0.0281867900715,0.0875052587295,0.0727808161548,0.136726966765,0.0500631047539,0.000841396718553,BK50
1018,36047098200,"Census Tract 982, Kings County, New York",2444,31,0,0,0,27,0,24,14,0,56,35,28,166,137,129,1014,24,438,119,149,53,0,0.0126841243863,0.0,0.0,0.0,0.0110474631751,0.0,0.00981996726678,0.00572831423895,0.0,0.0229132569558,0.0143207855974,0.0114566284779,0.0679214402619,0.0560556464812,0.0527823240589,0.414893617021,0.00981996726678,0.179214402619,0.0486906710311,0.0609656301146,0.0216857610475,0.0,BK50
1019,36047098400,"Census Tract 984, Kings County, New York",1341,39,0,0,0,0,0,6,0,0,9,72,0,75,0,45,388,67,280,104,99,149,8,0.0290827740492,0.0,0.0,0.0,0.0,0.0,0.00447427293065,0.0,0.0,0.00671140939597,0.0536912751678,0.0,0.0559284116331,0.0,0.0335570469799,0.289336316182,0.0499627143922,0.20879940343,0.0775540641312,0.0738255033557,0.111111111111,0.00596569724087,BK50
1020,36047098600,"Census Tract 986, Kings County, New York",2262,33,0,0,0,0,0,33,32,26,23,18,11,35,24,130,734,32,361,295,313,162,0,0.0145888594164,0.0,0.0,0.0,0.0,0.0,0.0145888594164,0.0141467727675,0.0114942528736,0.0101679929266,0.0079575596817,0.00486295313882,0.0154730327144,0.0106100795756,0.0574712643678,0.324491600354,0.0141467727675,0.159593280283,0.13041556145,0.138373121132,0.0716180371353,0.0,BK50
1021,36047098800,"Census Tract 988, Kings County, New York",2169,43,0,0,0,0,8,0,21,0,0,34,72,48,81,65,794,41,308,243,283,128,0,0.0198248040572,0.0,0.0,0.0,0.0,0.00368833563854,0.0,0.00968188105118,0.0,0.0,0.0156754264638,0.0331950207469,0.0221300138313,0.0373443983402,0.0299677270632,0.366067312125,0.0189027201475,0.142000922084,0.112033195021,0.130474873213,0.0590133702167,0.0,BK50
1022,36047099000,"Census Tract 990, Kings County, New York",945,0,0,0,0,0,0,0,0,22,0,13,7,20,45,44,333,0,160,82,142,77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232804232804,0.0,0.0137566137566,0.00740740740741,0.021164021164,0.047619047619,0.0465608465608,0.352380952381,0.0,0.169312169312,0.0867724867725,0.150264550265,0.0814814814815,0.0,BK50
1023,36047099200,"Census Tract 992, Kings County, New York",1096,21,0,0,0,0,0,0,16,16,14,0,13,16,4,60,273,50,169,99,216,129,0,0.0191605839416,0.0,0.0,0.0,0.0,0.0,0.0,0.014598540146,0.014598540146,0.0127737226277,0.0,0.0118613138686,0.014598540146,0.0036496350365,0.0547445255474,0.249087591241,0.0456204379562,0.154197080292,0.0903284671533,0.197080291971,0.117700729927,0.0,BK50
1024,36047099400,"Census Tract 994, Kings County, New York",1282,27,0,0,0,0,0,4,0,22,0,0,47,20,25,0,409,12,289,67,209,151,0,0.0210608424337,0.0,0.0,0.0,0.0,0.0,0.00312012480499,0.0,0.0171606864275,0.0,0.0,0.0366614664587,0.015600624025,0.0195007800312,0.0,0.31903276131,0.00936037441498,0.225429017161,0.0522620904836,0.163026521061,0.117784711388,0.0,BK50
1025,36047099600,"Census Tract 996, Kings County, New York",2471,33,0,0,0,0,48,34,0,0,0,50,17,9,64,134,636,139,374,390,275,268,0,0.0133549170376,0.0,0.0,0.0,0.0,0.0194253338729,0.0137596114933,0.0,0.0,0.0,0.0202347227843,0.00687980574666,0.00364225010117,0.0259004451639,0.0542290570619,0.257385673816,0.0562525293403,0.151355726427,0.157830837718,0.111290975314,0.108458114124,0.0,BK50
1026,36047099800,"Census Tract 998, Kings County, New York",2510,21,0,0,0,0,0,17,0,24,0,22,8,7,18,74,769,84,536,218,488,203,21,0.00836653386454,0.0,0.0,0.0,0.0,0.0,0.00677290836653,0.0,0.00956175298805,0.0,0.00876494023904,0.00318725099602,0.00278884462151,0.00717131474104,0.0294820717131,0.306374501992,0.0334661354582,0.213545816733,0.0868525896414,0.194422310757,0.0808764940239,0.00836653386454,BK50
1027,36047100400,"Census Tract 1004, Kings County, New York",1806,20,0,0,0,0,0,0,0,0,0,14,0,0,28,59,455,76,309,184,424,206,31,0.0110741971207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077519379845,0.0,0.0,0.015503875969,0.0326688815061,0.251937984496,0.0420819490587,0.171096345515,0.101882613511,0.234772978959,0.114064230343,0.0171650055371,BK50
1028,36047100600,"Census Tract 1006, Kings County, New York",1946,15,0,0,0,10,0,0,9,14,6,61,16,73,0,63,545,97,226,187,435,178,11,0.00770811921891,0.0,0.0,0.0,0.00513874614594,0.0,0.0,0.00462487153135,0.00719424460432,0.00308324768756,0.0313463514902,0.0082219938335,0.0375128468654,0.0,0.0323741007194,0.280061664954,0.0498458376156,0.116135662898,0.0960945529291,0.223535457348,0.0914696813977,0.00565262076053,BK50
